Time[s],Voltage[V],Current[A]
7.403701850925463e-06,100.0,4.2196103708222585
7.503751875937969e-06,100.0,4.225390759969495
7.603801900950476e-06,100.0,4.231165368728068
7.70385192596298e-06,100.0,4.236934202878364
7.803901950975488e-06,100.0,4.24269726819499
7.903951975987994e-06,100.0,4.248454570446779
8.0040020010005e-06,100.0,4.254206115396798
8.104052026013006e-06,100.0,4.259951908802345
8.204102051025512e-06,100.0,4.265691956414966
8.304152076038018e-06,100.0,4.271426263980453
8.404202101050524e-06,100.0,4.277154837238853
8.504252126063032e-06,100.0,4.282877681924472
8.604302151075538e-06,100.0,4.288594803765882
8.704352176088044e-06,100.0,4.294306208485928
8.80440220110055e-06,100.0,4.30001190180173
8.904452226113056e-06,100.0,4.305711889424691
9.004502251125562e-06,100.0,4.311406177060505
9.10455227613807e-06,100.0,4.317094770409158
9.204602301150576e-06,100.0,4.322777675164937
9.304652326163082e-06,100.0,4.328454897016433
9.404702351175588e-06,100.0,4.334126441646552
9.504752376188094e-06,100.0,4.339792314732513
9.6048024012006e-06,100.0,4.345452521945861
9.704852426213106e-06,100.0,4.351107068952467
9.804902451225614e-06,100.0,4.356755961412538
9.90495247623812e-06,100.0,4.36239920498062
1.0005002501250626e-05,100.0,4.368036805305604
1.0105052526263132e-05,100.0,4.373668768030734
1.0205102551275638e-05,100.0,4.379295098793607
1.0305152576288144e-05,100.0,4.384915803226187
1.040520260130065e-05,100.0,4.390530886954803
1.0505252626313157e-05,100.0,4.396140355600159
1.0605302651325663e-05,100.0,4.401744214777336
1.070535267633817e-05,100.0,4.407342470095805
1.0805402701350675e-05,100.0,4.412935127159421
1.0905452726363181e-05,100.0,4.41852219156644
1.1005502751375687e-05,100.0,4.424103668909518
1.1105552776388193e-05,100.0,4.429679564775718
1.1205602801400701e-05,100.0,4.435249884746517
1.1305652826413207e-05,100.0,4.4408146343978085
1.1405702851425713e-05,100.0,4.4463738192999145
1.1505752876438219e-05,100.0,4.4519274450175805
1.1605802901450725e-05,100.0,4.457475517109993
1.1705852926463231e-05,100.0,4.463018041130774
1.1805902951475739e-05,100.0,4.4685550226279975
1.1905952976488245e-05,100.0,4.474086467144185
1.200600300150075e-05,100.0,4.479612380216318
1.2106053026513257e-05,100.0,4.485132767375839
1.2206103051525763e-05,100.0,4.490647634148661
1.2306153076538269e-05,100.0,4.496156986055171
1.2406203101550775e-05,100.0,4.501660828610232
1.2506253126563282e-05,100.0,4.507159167323198
1.2606303151575788e-05,100.0,4.512652007697909
1.2706353176588294e-05,100.0,4.518139355232703
1.28064032016008e-05,100.0,4.5236212154204205
1.2906453226613306e-05,100.0,4.529097593748407
1.3006503251625812e-05,100.0,4.5345684956985215
1.3106553276638318e-05,100.0,4.540033926747143
1.3206603301650826e-05,100.0,4.545493892365171
1.3306653326663332e-05,100.0,4.550948398018036
1.3406703351675838e-05,100.0,4.556397449165703
1.3506753376688344e-05,100.0,4.561841051262678
1.360680340170085e-05,100.0,4.567279209758008
1.3706853426713356e-05,100.0,4.572711930095297
1.3806903451725862e-05,100.0,4.578139217712701
1.390695347673837e-05,100.0,4.583561078042941
1.4007003501750876e-05,100.0,4.588977516513302
1.4107053526763382e-05,100.0,4.594388538545646
1.4207103551775888e-05,100.0,4.5997941495564065
1.4307153576788394e-05,100.0,4.605194354956608
1.44072036018009e-05,100.0,4.61058916015186
1.4507253626813408e-05,100.0,4.6159785705423655
1.4607303651825914e-05,100.0,4.621362591522931
1.470735367683842e-05,100.0,4.626741228482963
1.4807403701850926e-05,100.0,4.6321144868064845
1.4907453726863432e-05,100.0,4.637482371872131
1.5007503751875938e-05,100.0,4.642844889053158
1.5107553776888444e-05,100.0,4.648202043717452
1.5207603801900951e-05,100.0,4.653553841227529
1.5307653826913456e-05,100.0,4.658900286940542
1.540770385192596e-05,100.0,4.664241386208287
1.550775387693847e-05,100.0,4.669577144377209
1.5607803901950977e-05,100.0,4.674907566788408
1.5707853926963483e-05,100.0,4.68023265877764
1.580790395197599e-05,100.0,4.685552425675327
1.5907953976988495e-05,100.0,4.690866872806559
1.6008004002001e-05,100.0,4.696176005491104
1.6108054027013507e-05,100.0,4.701479829043406
1.6208104052026013e-05,100.0,4.706778348772598
1.630815407703852e-05,100.0,4.712071569982504
1.6408204102051025e-05,100.0,4.71735949797164
1.650825412706353e-05,100.0,4.722642138033228
1.6608304152076037e-05,100.0,4.727919495455195
1.6708354177088543e-05,100.0,4.73319157552018
1.680840420210105e-05,100.0,4.73845838350554
1.690845422711356e-05,100.0,4.743719924683353
1.7008504252126064e-05,100.0,4.748976204320427
1.710855427713857e-05,100.0,4.754227227678303
1.7208604302151076e-05,100.0,4.759473000013258
1.7308654327163582e-05,100.0,4.764713526576316
1.740870435217609e-05,100.0,4.769948812613247
1.7508754377188594e-05,100.0,4.775178863364578
1.76088044022011e-05,100.0,4.780403684065594
1.7708854427213606e-05,100.0,4.785623279946345
1.7808904452226112e-05,100.0,4.79083765623165
1.790895447723862e-05,100.0,4.796046818141104
1.8009004502251124e-05,100.0,4.801250770889084
1.810905452726363e-05,100.0,4.806449519684748
1.820910455227614e-05,100.0,4.811643069732051
1.8309154577288646e-05,100.0,4.81683142622974
1.8409204602301152e-05,100.0,4.822014594371364
1.8509254627313658e-05,100.0,4.827192579345278
1.8609304652326164e-05,100.0,4.83236538633465
1.870935467733867e-05,100.0,4.837533020517463
1.8809404702351176e-05,100.0,4.842695487066526
1.8909454727363682e-05,100.0,4.847852791149468
1.9009504752376188e-05,100.0,4.853004937928759
1.9109554777388694e-05,100.0,4.858151932561699
1.92096048024012e-05,100.0,4.8632937802004355
1.9309654827413706e-05,100.0,4.868430485991962
1.9409704852426212e-05,100.0,4.873562055078126
1.9509754877438718e-05,100.0,4.87868849259563
1.9609804902451227e-05,100.0,4.883809803676045
1.9709854927463733e-05,100.0,4.888925993445807
1.980990495247624e-05,100.0,4.894037067026225
1.9909954977488745e-05,100.0,4.899143029533489
2.001000500250125e-05,100.0,4.904243886078672
2.0110055027513757e-05,100.0,4.909339641767734
2.0210105052526263e-05,100.0,4.9144303017015325
2.031015507753877e-05,100.0,4.919515870975822
2.0410205102551275e-05,100.0,4.924596354681261
2.051025512756378e-05,100.0,4.929671757903417
2.0610305152576287e-05,100.0,4.9347420857227755
2.0710355177588793e-05,100.0,4.939807343214737
2.08104052026013e-05,100.0,4.944867535449628
2.091045522761381e-05,100.0,4.949922667492707
2.1010505252626315e-05,100.0,4.954972744404164
2.111055527763882e-05,100.0,4.960017771239131
2.1210605302651327e-05,100.0,4.965057753047683
2.1310655327663833e-05,100.0,4.970092694874847
2.141070535267634e-05,100.0,4.975122601760604
2.1510755377688845e-05,100.0,4.980147478739894
2.161080540270135e-05,100.0,4.985167330842624
2.1710855427713857e-05,100.0,4.990182163093669
2.1810905452726363e-05,100.0,4.995191980512882
2.191095547773887e-05,100.0,5.000196788115093
2.2011005502751375e-05,100.0,5.00519659091012
2.211105552776388e-05,100.0,5.010191393902768
2.2211105552776387e-05,100.0,5.015181202092839
2.2311155577788896e-05,100.0,5.020166020475137
2.2411205602801402e-05,100.0,5.025145854039469
2.2511255627813908e-05,100.0,5.03012070777065
2.2611305652826414e-05,100.0,5.035090586648516
2.271135567783892e-05,100.0,5.040055495647918
2.2811405702851426e-05,100.0,5.045015439738735
2.2911455727863932e-05,100.0,5.049970423885874
2.3011505752876438e-05,100.0,5.05492045304928
2.3111555777888944e-05,100.0,5.0598655321839345
2.321160580290145e-05,100.0,5.064805666239867
2.3311655827913956e-05,100.0,5.069740860162154
2.3411705852926462e-05,100.0,5.074671118890932
2.3511755877938968e-05,100.0,5.079596447361392
2.3611805902951477e-05,100.0,5.084516850503792
2.3711855927963983e-05,100.0,5.089432333243459
2.381190595297649e-05,100.0,5.094342900500798
2.3911955977988995e-05,100.0,5.099248557191287
2.40120060030015e-05,100.0,5.104149308225495
2.4112056028014007e-05,100.0,5.109045158509079
2.4212106053026513e-05,100.0,5.1139361129427865
2.431215607803902e-05,100.0,5.118822176422468
2.4412206103051525e-05,100.0,5.123703353839077
2.451225612806403e-05,100.0,5.128579650078676
2.4612306153076537e-05,100.0,5.133451070022443
2.4712356178089043e-05,100.0,5.138317618546672
2.481240620310155e-05,100.0,5.143179300522783
2.4912456228114055e-05,100.0,5.148036120817323
2.5012506253126565e-05,100.0,5.152888084291972
2.511255627813907e-05,100.0,5.157735195803553
2.5212606303151577e-05,100.0,5.162577460204026
2.5312656328164083e-05,100.0,5.167414882340501
2.541270635317659e-05,100.0,5.172247467055244
2.5512756378189095e-05,100.0,5.177075219185674
2.56128064032016e-05,100.0,5.181898143564377
2.5712856428214107e-05,100.0,5.186716245019104
2.5812906453226613e-05,100.0,5.191529528372778
2.591295647823912e-05,100.0,5.196337998443498
2.6013006503251625e-05,100.0,5.201141660044549
2.611305652826413e-05,100.0,5.205940517984399
2.6213106553276637e-05,100.0,5.21073457706671
2.6313156578289146e-05,100.0,5.215523842090339
2.6413206603301652e-05,100.0,5.220308317849343
2.6513256628314158e-05,100.0,5.225088009132986
2.6613306653326664e-05,100.0,5.229862920725745
2.671335667833917e-05,100.0,5.234633057407309
2.6813406703351676e-05,100.0,5.239398423952589
2.6913456728364182e-05,100.0,5.244159025131721
2.7013506753376688e-05,100.0,5.248914865710072
2.7113556778389194e-05,100.0,5.253665950448239
2.72136068034017e-05,100.0,5.258412284102065
2.7313656828414206e-05,100.0,5.263153871422634
2.7413706853426712e-05,100.0,5.267890717156276
2.751375687843922e-05,100.0,5.27262282604458
2.7613806903451724e-05,100.0,5.277350202824391
2.7713856928464234e-05,100.0,5.282072852227816
2.781390695347674e-05,100.0,5.286790778982231
2.7913956978489246e-05,100.0,5.291503987810285
2.8014007003501752e-05,100.0,5.296212483429903
2.8114057028514258e-05,100.0,5.3009162705542945
2.8214107053526764e-05,100.0,5.305615353891954
2.831415707853927e-05,100.0,5.310309738146668
2.8414207103551776e-05,100.0,5.314999428017519
2.8514257128564282e-05,100.0,5.319684428198888
2.8614307153576788e-05,100.0,5.324364743380468
2.8714357178589294e-05,100.0,5.329040378247257
2.88144072036018e-05,100.0,5.333711337479569
2.8914457228614306e-05,100.0,5.338377625753036
2.9014507253626815e-05,100.0,5.343039247738621
2.911455727863932e-05,100.0,5.347696208102609
2.9214607303651827e-05,100.0,5.35234851150662
2.9314657328664333e-05,100.0,5.356996162607615
2.941470735367684e-05,100.0,5.3616391660578975
2.9514757378689345e-05,100.0,5.366277526505116
2.961480740370185e-05,100.0,5.370911248592274
2.9714857428714357e-05,100.0,5.375540336957731
2.9814907453726863e-05,100.0,5.38016479623521
2.991495747873937e-05,100.0,5.384784631053796
3.0015007503751875e-05,100.0,5.389399846037947
3.011505752876438e-05,100.0,5.394010445807501
3.0215107553776887e-05,100.0,5.398616434977669
3.0315157578789393e-05,100.0,5.4032178181590504
3.0415207603801903e-05,100.0,5.407814599957635
3.051525762881441e-05,100.0,5.412406784974804
3.061530765382691e-05,100.0,5.416994377807338
3.071535767883942e-05,100.0,5.421577383047423
3.081540770385192e-05,100.0,5.426155805282649
3.091545772886443e-05,100.0,5.430729649096023
3.101550775387694e-05,100.0,5.435298919065963
3.1115557778889445e-05,100.0,5.4398636197663155
3.1215607803901954e-05,100.0,5.444423755766348
3.1315657828914457e-05,100.0,5.44897933163076
3.1415707853926966e-05,100.0,5.453530351919688
3.151575787893947e-05,100.0,5.4580768211887065
3.161580790395198e-05,100.0,5.462618743988835
3.171585792896448e-05,100.0,5.467156124866541
3.181590795397699e-05,100.0,5.4716889683637495
3.191595797898949e-05,100.0,5.476217279017837
3.2016008004002e-05,100.0,5.480741061361649
3.2116058029014505e-05,100.0,5.485260319923494
3.2216108054027014e-05,100.0,5.489775059227155
3.2316158079039517e-05,100.0,5.494285283791887
3.2416208104052026e-05,100.0,5.498790998132431
3.2516258129064535e-05,100.0,5.503292206759011
3.261630815407704e-05,100.0,5.507788914177338
3.271635817908955e-05,100.0,5.512281124888624
3.281640820410205e-05,100.0,5.5167688433895705
3.291645822911456e-05,100.0,5.521252074172391
3.301650825412706e-05,100.0,5.525730821724804
3.311655827913957e-05,100.0,5.530205090530036
3.3216608304152074e-05,100.0,5.5346748850668375
3.331665832916458e-05,100.0,5.539140209809474
3.3416708354177086e-05,100.0,5.543601069227741
3.3516758379189595e-05,100.0,5.548057467786959
3.36168084042021e-05,100.0,5.552509409947993
3.371685842921461e-05,100.0,5.5569569001672345
3.381690845422712e-05,100.0,5.561399942896629
3.391695847923962e-05,100.0,5.5658385425836645
3.401700850425213e-05,100.0,5.570272703671382
3.411705852926463e-05,100.0,5.574702430598382
3.421710855427714e-05,100.0,5.5791277277988245
3.431715857928964e-05,100.0,5.583548599702435
3.441720860430215e-05,100.0,5.587965050734511
3.4517258629314655e-05,100.0,5.592377085315923
3.4617308654327165e-05,100.0,5.596784707863122
3.471735867933967e-05,100.0,5.6011879227881405
3.481740870435218e-05,100.0,5.605586734498601
3.491745872936468e-05,100.0,5.609981147397718
3.501750875437719e-05,100.0,5.614371165884303
3.51175587793897e-05,100.0,5.618756794352766
3.52176088044022e-05,100.0,5.623138037193128
3.531765882941471e-05,100.0,5.627514898791014
3.541770885442721e-05,100.0,5.631887383527666
3.551775887943972e-05,100.0,5.636255495779948
3.5617808904452225e-05,100.0,5.6406192399203405
3.5717858929464734e-05,100.0,5.644978620316957
3.581790895447724e-05,100.0,5.6493336413335395
3.5917958979489746e-05,100.0,5.65368430732947
3.601800900450225e-05,100.0,5.658030622659766
3.611805902951476e-05,100.0,5.662372591675094
3.621810905452726e-05,100.0,5.666710218721769
3.631815907953977e-05,100.0,5.67104350814176
3.641820910455228e-05,100.0,5.675372464272691
3.651825912956478e-05,100.0,5.679697091447853
3.661830915457729e-05,100.0,5.684017393996199
3.6718359179589794e-05,100.0,5.688333376242357
3.6818409204602304e-05,100.0,5.69264504250663
3.6918459229614806e-05,100.0,5.696952397104998
3.7018509254627316e-05,100.0,5.701255444349126
3.711855927963982e-05,100.0,5.705554188546369
3.721860930465233e-05,100.0,5.709848633999774
3.731865932966483e-05,100.0,5.714138785008083
3.741870935467734e-05,100.0,5.71842464586574
3.751875937968984e-05,100.0,5.722706220862898
3.761880940470235e-05,100.0,5.726983514285416
3.7718859429714854e-05,100.0,5.731256530414867
3.7818909454727364e-05,100.0,5.7355252735285465
3.791895947973987e-05,100.0,5.739789747899468
3.8019009504752376e-05,100.0,5.744049957796372
3.8119059529764885e-05,100.0,5.748305907483736
3.821910955477739e-05,100.0,5.752557601221767
3.83191595797899e-05,100.0,5.756805043266415
3.84192096048024e-05,100.0,5.761048237869372
3.851925962981491e-05,100.0,5.76528718927808
3.861930965482741e-05,100.0,5.769521901735732
3.871935967983992e-05,100.0,5.773752379481281
3.8819409704852424e-05,100.0,5.7779786267494355
3.891945972986493e-05,100.0,5.782200647770676
3.9019509754877436e-05,100.0,5.786418446771246
3.9119559779889945e-05,100.0,5.790632027973167
3.9219609804902454e-05,100.0,5.794841395594238
3.931965982991496e-05,100.0,5.799046553848038
3.9419709854927466e-05,100.0,5.803247506943936
3.951975987993997e-05,100.0,5.807444259087088
3.961980990495248e-05,100.0,5.8116368144784465
3.971985992996498e-05,100.0,5.815825177314763
3.981990995497749e-05,100.0,5.820009351788593
3.991995997998999e-05,100.0,5.824189342088298
4.00200100050025e-05,100.0,5.828365152398051
4.0120060030015005e-05,100.0,5.832536786897843
4.0220110055027514e-05,100.0,5.836704249763482
4.032016008004002e-05,100.0,5.840867545166604
4.0420210105052526e-05,100.0,5.84502667727467
4.0520260130065036e-05,100.0,5.849181650250975
4.062031015507754e-05,100.0,5.853332468254649
4.072036018009005e-05,100.0,5.8574791354406655
4.082041020510255e-05,100.0,5.861621655959842
4.092046023011506e-05,100.0,5.865760033958845
4.102051025512756e-05,100.0,5.8698942735801936
4.112056028014007e-05,100.0,5.874024378962266
4.1220610305152574e-05,100.0,5.878150354239301
4.1320660330165084e-05,100.0,5.882272203541402
4.1420710355177586e-05,100.0,5.886389930994545
4.1520760380190096e-05,100.0,5.890503540720578
4.16208104052026e-05,100.0,5.894613036837228
4.172086043021511e-05,100.0,5.898718423458105
4.182091045522762e-05,100.0,5.902819704692702
4.192096048024012e-05,100.0,5.906916884646407
4.202101050525263e-05,100.0,5.9110099674205
4.212106053026513e-05,100.0,5.91509895711216
4.222111055527764e-05,100.0,5.919183857814469
4.2321160580290144e-05,100.0,5.9232646736164165
4.242121060530265e-05,100.0,5.927341408602902
4.2521260630315156e-05,100.0,5.931414066854741
4.2621310655327665e-05,100.0,5.935482652448667
4.272136068034017e-05,100.0,5.93954716945734
4.282141070535268e-05,100.0,5.943607621949342
4.292146073036518e-05,100.0,5.947664013989191
4.302151075537769e-05,100.0,5.951716349637338
4.312156078039019e-05,100.0,5.955764632950175
4.32216108054027e-05,100.0,5.959808867980037
4.332166083041521e-05,100.0,5.963849058775206
4.342171085542771e-05,100.0,5.967885209379917
4.352176088044022e-05,100.0,5.97191732383436
4.3621810905452725e-05,100.0,5.9759454061746835
4.3721860930465235e-05,100.0,5.979969460433003
4.382191095547774e-05,100.0,5.9839894906374
4.392196098049025e-05,100.0,5.988005500811928
4.402201100550275e-05,100.0,5.992017494976615
4.412206103051526e-05,100.0,5.996025477147473
4.422211105552776e-05,100.0,6.000029451336495
4.432216108054027e-05,100.0,6.00402942155166
4.442221110555277e-05,100.0,6.008025391796944
4.452226113056528e-05,100.0,6.012017366072317
4.462231115557779e-05,100.0,6.016005348373747
4.4722361180590295e-05,100.0,6.019989342693206
4.4822411205602804e-05,100.0,6.02396935301868
4.492246123061531e-05,100.0,6.02794538333416
4.5022511255627816e-05,100.0,6.031917437619656
4.512256128064032e-05,100.0,6.035885519851197
4.522261130565283e-05,100.0,6.039849634000838
4.532266133066533e-05,100.0,6.043809784036659
4.542271135567784e-05,100.0,6.047765973922775
4.552276138069034e-05,100.0,6.051718207619334
4.562281140570285e-05,100.0,6.055666489082528
4.5722861430715355e-05,100.0,6.059610822264586
4.5822911455727864e-05,100.0,6.063551211113792
4.5922961480740373e-05,100.0,6.067487659574477
4.6023011505752876e-05,100.0,6.071420171587029
4.6123061530765386e-05,100.0,6.075348751087896
4.622311155577789e-05,100.0,6.079273402009591
4.63231615807904e-05,100.0,6.08319412828069
4.64232116058029e-05,100.0,6.087110933825846
4.652326163081541e-05,100.0,6.0910238225657825
4.662331165582791e-05,100.0,6.094932798417306
4.672336168084042e-05,100.0,6.098837865293303
4.6823411705852924e-05,100.0,6.102739027102751
4.6923461730865434e-05,100.0,6.106636287750714
4.7023511755877936e-05,100.0,6.110529651138354
4.7123561780890446e-05,100.0,6.114419121162931
4.7223611805902955e-05,100.0,6.118304701717808
4.732366183091546e-05,100.0,6.122186396692454
4.742371185592797e-05,100.0,6.126064209972448
4.752376188094047e-05,100.0,6.129938145439486
4.762381190595298e-05,100.0,6.133808206971381
4.772386193096548e-05,100.0,6.137674398442066
4.782391195597799e-05,100.0,6.141536723721602
4.7923961980990494e-05,100.0,6.145395186676181
4.8024012006003e-05,100.0,6.149249791168127
4.8124062031015506e-05,100.0,6.1531005410559025
4.8224112056028015e-05,100.0,6.156947440194111
4.832416208104052e-05,100.0,6.160790492433502
4.842421210605303e-05,100.0,6.164629701620975
4.852426213106553e-05,100.0,6.16846507159958
4.862431215607804e-05,100.0,6.172296606208526
4.872436218109055e-05,100.0,6.176124309283183
4.882441220610305e-05,100.0,6.179948184655084
4.892446223111556e-05,100.0,6.183768236151932
4.902451225612806e-05,100.0,6.187584467597601
4.912456228114057e-05,100.0,6.191396882812144
4.9224612306153075e-05,100.0,6.195205485611789
4.9324662331165584e-05,100.0,6.199010279808952
4.942471235617809e-05,100.0,6.202811269212236
4.9524762381190596e-05,100.0,6.206608457626434
4.96248124062031e-05,100.0,6.210401848852533
4.972486243121561e-05,100.0,6.214191446687723
4.982491245622811e-05,100.0,6.217977254925392
4.992496248124062e-05,100.0,6.221759277355142
5.002501250625313e-05,0.0,6.223036579924117
5.012506253126563e-05,0.0,6.21681354386304
5.022511255627814e-05,0.0,6.210596730837503
5.0325162581290644e-05,0.0,6.204386134624475
5.0425212606303154e-05,0.0,6.198181749007141
5.0525262631315656e-05,0.0,6.1919835677749075
5.0625312656328166e-05,0.0,6.185791584723389
5.072536268134067e-05,0.0,6.179605793654407
5.082541270635318e-05,0.0,6.173426188375976
5.092546273136568e-05,0.0,6.16725276270231
5.102551275637819e-05,0.0,6.161085510453802
5.112556278139069e-05,0.0,6.154924425457029
5.12256128064032e-05,0.0,6.148769501544739
5.132566283141571e-05,0.0,6.142620732555848
5.1425712856428214e-05,0.0,6.136478112335433
5.152576288144072e-05,0.0,6.130341634734727
5.1625812906453226e-05,0.0,6.1242112936111095
5.1725862931465735e-05,0.0,6.1180870828281035
5.182591295647824e-05,0.0,6.111968996255372
5.192596298149075e-05,0.0,6.105857027768702
5.202601300650325e-05,0.0,6.099751171250009
5.212606303151576e-05,0.0,6.093651420587326
5.222611305652826e-05,0.0,6.087557769674797
5.232616308154077e-05,0.0,6.081470212412673
5.2426213106553274e-05,0.0,6.075388742707303
5.252626313156578e-05,0.0,6.06931335447113
5.262631315657829e-05,0.0,6.0632440416226885
5.2726363181590795e-05,0.0,6.057180798086589
5.2826413206603305e-05,0.0,6.05112361779352
5.292646323161581e-05,0.0,6.045072494680238
5.3026513256628317e-05,0.0,6.039027422689567
5.312656328164082e-05,0.0,6.032988395770381
5.322661330665333e-05,0.0,6.026955407877611
5.332666333166583e-05,0.0,6.020928452972231
5.342671335667834e-05,0.0,6.014907525021254
5.352676338169084e-05,0.0,6.008892617997726
5.362681340670335e-05,0.0,6.002883725880719
5.3726863431715855e-05,0.0,5.996880842655329
5.3826913456728365e-05,0.0,5.9908839623126635
5.3926963481740874e-05,0.0,5.984893078849841
5.4027013506753377e-05,0.0,5.978908186269981
5.4127063531765886e-05,0.0,5.972929278582203
5.422711355677839e-05,0.0,5.966956349801614
5.43271635817909e-05,0.0,5.9609893939493075
5.44272136068034e-05,0.0,5.955028405052356
5.452726363181591e-05,0.0,5.949073377143804
5.462731365682841e-05,0.0,5.943124304262665
5.472736368184092e-05,0.0,5.937181180453909
5.4827413706853425e-05,0.0,5.931243999768468
5.4927463731865934e-05,0.0,5.925312756263217
5.502751375687844e-05,0.0,5.919387444000977
5.5127563781890946e-05,0.0,5.913468057050506
5.522761380690345e-05,0.0,5.90755458948649
5.532766383191596e-05,0.0,5.901647035389546
5.542771385692847e-05,0.0,5.895745388846207
5.552776388194097e-05,0.0,5.889849643948918
5.562781390695348e-05,0.0,5.883959794796035
5.572786393196598e-05,0.0,5.878075835491814
5.582791395697849e-05,0.0,5.872197760146407
5.5927963981990994e-05,0.0,5.866325562875856
5.6028014007003503e-05,0.0,5.860459237802084
5.6128064032016006e-05,0.0,5.854598779052899
5.6228114057028515e-05,0.0,5.8487441807619724
5.632816408204102e-05,0.0,5.84289543706885
5.642821410705353e-05,0.0,5.837052542118933
5.652826413206603e-05,0.0,5.831215490063478
5.662831415707854e-05,0.0,5.8253842750595926
5.672836418209105e-05,0.0,5.819558891270224
5.682841420710355e-05,0.0,5.813739332864159
5.692846423211606e-05,0.0,5.807925594016016
5.7028514257128563e-05,0.0,5.802117668906236
5.712856428214107e-05,0.0,5.796315551721081
5.7228614307153575e-05,0.0,5.790519236652628
5.7328664332166085e-05,0.0,5.784728717898759
5.742871435717859e-05,0.0,5.778943989663163
5.75287643821911e-05,0.0,5.773165046155319
5.76288144072036e-05,0.0,5.767391881590502
5.772886443221611e-05,0.0,5.761624490189767
5.782891445722861e-05,0.0,5.755862866179954
5.792896448224112e-05,0.0,5.750107003793669
5.802901450725363e-05,0.0,5.74435689726929
5.812906453226613e-05,0.0,5.738612540850957
5.822911455727864e-05,0.0,5.732873928788563
5.8329164582291145e-05,0.0,5.727141055337753
5.8429214607303654e-05,0.0,5.721413914759915
5.852926463231616e-05,0.0,5.715692501322178
5.8629314657328666e-05,0.0,5.709976809297402
5.872936468234117e-05,0.0,5.704266832964175
5.882941470735368e-05,0.0,5.698562566606803
5.892946473236618e-05,0.0,5.6928640045153145
5.902951475737869e-05,0.0,5.687171140985441
5.912956478239119e-05,0.0,5.681483970318624
5.92296148074037e-05,0.0,5.675802486822
5.932966483241621e-05,0.0,5.670126684808397
5.9429714857428714e-05,0.0,5.664456558596336
5.9529764882441224e-05,0.0,5.658792102510014
5.9629814907453726e-05,0.0,5.653133310879306
5.9729864932466236e-05,0.0,5.647480178039756
5.982991495747874e-05,0.0,5.641832698332575
5.992996498249125e-05,0.0,5.636190866104631
6.003001500750375e-05,0.0,5.630554675708443
6.013006503251626e-05,0.0,5.624924121502183
6.023011505752876e-05,0.0,5.619299197849658
6.033016508254127e-05,0.0,5.613679899120318
6.0430215107553774e-05,0.0,5.608066219689238
6.0530265132566284e-05,0.0,5.602458153937122
6.0630315157578786e-05,0.0,5.59685569625029
6.0730365182591296e-05,0.0,5.591258841020677
6.0830415207603805e-05,0.0,5.5856675826458275
6.093046523261631e-05,0.0,5.580081915528887
6.103051525762882e-05,0.0,5.574501834078598
6.113056528264133e-05,0.0,5.5689273327092925
6.123061530765382e-05,0.0,5.563358405840893
6.133066533266633e-05,0.0,5.557795047898897
6.143071535767884e-05,0.0,5.552237253314379
6.153076538269135e-05,0.0,5.546685016523983
6.163081540770385e-05,0.0,5.541138331969915
6.173086543271636e-05,0.0,5.535597194099937
6.183091545772887e-05,0.0,5.530061597367367
6.193096548274137e-05,0.0,5.524531536231069
6.203101550775388e-05,0.0,5.519007005155445
6.213106553276638e-05,0.0,5.5134879986104375
6.223111555777889e-05,0.0,5.507974511071514
6.23311655827914e-05,0.0,5.50246653701967
6.243121560780391e-05,0.0,5.496964070941418
6.25312656328164e-05,0.0,5.491467107328787
6.263131565782891e-05,0.0,5.485975640679309
6.273136568284142e-05,0.0,5.480489665496023
6.283141570785393e-05,0.0,5.475009176287463
6.293146573286643e-05,0.0,5.469534167567655
6.303151575787894e-05,0.0,5.464064633856109
6.313156578289145e-05,0.0,5.458600569677819
6.323161580790396e-05,0.0,5.453141969563252
6.333166583291645e-05,0.0,5.447688828048346
6.343171585792896e-05,0.0,5.442241139674498
6.353176588294147e-05,0.0,5.43679889898857
6.363181590795398e-05,0.0,5.4313621005428745
6.373186593296649e-05,0.0,5.425930738895172
6.383191595797899e-05,0.0,5.420504808608664
6.39319659829915e-05,0.0,5.41508430425199
6.4032016008004e-05,0.0,5.409669220399221
6.413206603301651e-05,0.0,5.404259551629853
6.423211605802901e-05,0.0,5.398855292528803
6.433216608304152e-05,0.0,5.393456437686404
6.443221610805403e-05,0.0,5.388062981698397
6.453226613306654e-05,0.0,5.382674919165928
6.463231615807903e-05,0.0,5.377292244695544
6.473236618309154e-05,0.0,5.371914952899179
6.483241620810405e-05,0.0,5.3665430383941635
6.493246623311656e-05,0.0,5.361176495803204
6.503251625812907e-05,0.0,5.35581531975439
6.513256628314157e-05,0.0,5.350459504881177
6.523261630815408e-05,0.0,5.34510904582239
6.533266633316659e-05,0.0,5.339763937222217
6.54327163581791e-05,0.0,5.334424173730197
6.553276638319159e-05,0.0,5.329089750001224
6.56328164082041e-05,0.0,5.323760660695536
6.573286643321661e-05,0.0,5.3184369004787095
6.583291645822912e-05,0.0,5.313118464021655
6.593296648324161e-05,0.0,5.307805346000615
6.603301650825412e-05,0.0,5.302497541097153
6.613306653326663e-05,0.0,5.297195043998151
6.623311655827914e-05,0.0,5.291897849395807
6.633316658329165e-05,0.0,5.286605951987623
6.643321660830415e-05,0.0,5.2813193464764066
6.653326663331666e-05,0.0,5.27603802757026
6.663331665832917e-05,0.0,5.270761989982579
6.673336668334168e-05,0.0,5.2654912284320465
